# x
0.000000000000000000e+00 7.500000000000000000e+00
0.000000000000000000e+00 6.250000000000000000e-01
1.000000000000000000e+00 6.250000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e+00
0.000000000000000000e+00 8.750000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
1.000000000000000000e+00 3.750000000000000000e+00
0.000000000000000000e+00 3.125000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e+00
0.000000000000000000e+00 5.625000000000000000e+00
0.000000000000000000e+00 7.500000000000000000e+00
0.000000000000000000e+00 6.250000000000000000e-01
1.000000000000000000e+00 6.250000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e+00
0.000000000000000000e+00 8.750000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
1.000000000000000000e+00 3.750000000000000000e+00
0.000000000000000000e+00 3.125000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e+00
0.000000000000000000e+00 5.625000000000000000e+00
0.000000000000000000e+00 7.500000000000000000e+00
0.000000000000000000e+00 6.250000000000000000e-01
1.000000000000000000e+00 6.250000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e+00
0.000000000000000000e+00 8.750000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
1.000000000000000000e+00 3.750000000000000000e+00
0.000000000000000000e+00 3.125000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e+00
0.000000000000000000e+00 5.625000000000000000e+00
0.000000000000000000e+00 7.500000000000000000e+00
0.000000000000000000e+00 6.250000000000000000e-01
1.000000000000000000e+00 6.250000000000000000e+00
0.000000000000000000e+00 1.250000000000000000e+00
0.000000000000000000e+00 8.750000000000000000e+00
0.000000000000000000e+00 5.000000000000000000e+00
1.000000000000000000e+00 3.750000000000000000e+00
0.000000000000000000e+00 3.125000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e+00
0.000000000000000000e+00 5.625000000000000000e+00
5.000000000000000000e-01 1.960784345865249634e-01
2.500000000000000000e-01 3.921568691730499268e-01
7.500000000000000000e-01 5.882353186607360840e-01
1.250000000000000000e-01 7.843137383460998535e-01
6.250000000000000000e-01 9.803921580314636230e-01
3.750000000000000000e-01 1.176470637321472168e+00
8.750000000000000000e-01 1.372549057006835938e+00
6.250000000000000000e-02 1.568627476692199707e+00
5.625000000000000000e-01 1.764705896377563477e+00
3.125000000000000000e-01 1.960784316062927246e+00
8.125000000000000000e-01 2.156862735748291016e+00
1.875000000000000000e-01 2.352941274642944336e+00
6.875000000000000000e-01 2.549019813537597656e+00
4.375000000000000000e-01 2.745098114013671875e+00
9.375000000000000000e-01 2.941176652908325195e+00
3.125000000000000000e-02 3.137254953384399414e+00
5.312500000000000000e-01 3.333333492279052734e+00
2.812500000000000000e-01 3.529411792755126953e+00
7.812500000000000000e-01 3.725490331649780273e+00
1.562500000000000000e-01 3.921568632125854492e+00
6.562500000000000000e-01 4.117647171020507812e+00
4.062500000000000000e-01 4.313725471496582031e+00
9.062500000000000000e-01 4.509803771972656250e+00
9.375000000000000000e-02 4.705882549285888672e+00
5.937500000000000000e-01 4.901960849761962891e+00
3.437500000000000000e-01 5.098039627075195312e+00
8.437500000000000000e-01 5.294117927551269531e+00
2.187500000000000000e-01 5.490196228027343750e+00
7.187500000000000000e-01 5.686274528503417969e+00
4.687500000000000000e-01 5.882353305816650391e+00
9.687500000000000000e-01 6.078431606292724609e+00
1.562500000000000000e-02 6.274509906768798828e+00
5.156250000000000000e-01 6.470588684082031250e+00
2.656250000000000000e-01 6.666666984558105469e+00
7.656250000000000000e-01 6.862745285034179688e+00
1.406250000000000000e-01 7.058823585510253906e+00
6.406250000000000000e-01 7.254901885986328125e+00
3.906250000000000000e-01 7.450980663299560547e+00
8.906250000000000000e-01 7.647058963775634766e+00
7.812500000000000000e-02 7.843137264251708984e+00
5.781250000000000000e-01 8.039216041564941406e+00
3.281250000000000000e-01 8.235294342041015625e+00
8.281250000000000000e-01 8.431372642517089844e+00
2.031250000000000000e-01 8.627450942993164062e+00
7.031250000000000000e-01 8.823529243469238281e+00
4.531250000000000000e-01 9.019607543945312500e+00
9.531250000000000000e-01 9.215686798095703125e+00
4.687500000000000000e-02 9.411765098571777344e+00
5.468750000000000000e-01 9.607843399047851562e+00
2.968750000000000000e-01 9.803921699523925781e+00
